182.69.101.62,10,/papi/nps/merchantrating,merchant_idchannelversion,445,9,30,1816,22
182.69.101.62,10,/papi/v1/promosearch/product/9227761/offers,parent_idpricechannelversion,445,10,30,1816,22
182.69.101.62,10,/papi/rr/products/9227761/statistics,channelversion,445,11,30,1816,22
182.69.101.62,10,/papi/nps/merchantrating,merchant_idchannelversion,926,12,30,1816,22
182.69.101.62,10,/papi/v1/promosearch/product/8146825/offers,parent_idpricechannelversion,926,13,30,1816,22
182.69.101.62,10,/papi/rr/products/8146825/statistics,channelversion,926,14,30,1816,22
182.69.101.62,11,/shop/logout,channelversion,1778,15,30,1816,22
182.69.101.62,11,/shop,null,1778,16,30,1816,22
182.69.101.62,11,/shop/cart,channelversion,1778,17,30,1816,22
182.69.101.62,11,/shop/login,isIframetheme,1780,18,30,1816,22
182.69.101.62,11,/shop/authresponse,code,1811,19,30,1816,22
182.69.101.62,11,/shop/v1/frequentorders,channelversion,1811,20,30,1816,22
182.69.101.62,11,/shop/cart,channelversion,1811,21,30,1816,22
182.69.101.62,11,/shop/wallet/balance,channelversion,1812,21,30,1816,22
182.69.101.62,11,/shop/wallet/balance,channelversion,1812,22,30,1816,22
182.69.101.62,11,/shop/logout,channelversion,1815,22,30,1816,22
182.69.101.62,11,/shop,null,1815,22,30,1816,22
182.69.101.62,11,/shop/cart,channelversion,1815,22,30,1816,22
182.69.101.62,11,/shop/login,isIframetheme,1816,22,30,1816,22
59.93.55.242,16,/papi/v1/expresscart/verify,null,0,0,8,506,11
59.93.55.242,16,/shop/login,isIframetheme,6,1,8,506,11
59.93.55.242,16,/shop/authresponse,codestate,42,2,8,506,11
59.93.55.242,16,/shop/v1/frequentorders,channelversion,43,3,8,506,11
59.93.55.242,16,/shop/cart,channelversion,43,4,8,506,11
59.93.55.242,16,/api/v1/expresscart/checkout,wallet,43,5,8,506,11
59.93.55.242,16,/shop/summary/1117858508,null,467,6,8,506,11
59.93.55.242,16,/shop/cart,channelversion,470,7,8,506,11
59.93.55.242,16,/shop/orderdetail/1117858508,channelversion,470,7,8,506,11
59.93.55.242,16,/api/user/favourite,channelversion,471,8,8,506,11
59.93.55.242,16,/shop/logout,channelversion,505,9,8,506,11
59.93.55.242,16,/shop,null,505,10,8,506,11
59.93.55.242,16,/shop/cart,channelversion,506,11,8,506,11
122.163.3.239,06,/,utm_mediumutm_sourceutm_campaignutm_term,0,0,1,78,2
122.163.3.239,06,/,null,78,1,1,78,2
122.163.3.239,10,/electricity,null,0,0,10,604,5
122.163.3.239,10,/gas,null,66,1,10,604,5
122.163.3.239,10,/landline,null,152,2,10,604,5
122.163.3.239,10,/landline,operator,221,3,10,604,5
122.163.3.239,10,/,null,604,4,10,604,5
116.74.34.217,06,/shop/g/electronics/mobile-accessories/mobiles-accessories-store/ces-extra-50-off-on-power-banks,utm_sourceutm_mediumutm_campaign,0,0,0,6,2
116.74.34.217,06,/shop/cart,channelversion,6,1,0,6,2
121.245.53.92,10,/shop/action,null,0,0,1,102,3
121.245.53.92,10,/shop/action,null,0,1,1,102,3
121.245.53.92,10,/shop/orderdetail/1089552640,actionschannelversion,96,1,1,102,3
121.245.53.92,10,/papi/nps/merchantverification,null,99,2,1,102,3
121.245.53.92,10,/shop/orderdetail/1089552640,actionschannelversion,99,3,1,102,3
121.245.53.92,10,/papi/nps/merchantverification,null,102,3,1,102,3
117.246.140.152,11,/papi/v1/expresscart/verify,null,0,0,3,187,4
117.246.140.152,11,/api/v1/expresscart/checkout,wallet,5,1,3,187,4
117.246.140.152,11,/,null,162,2,3,187,4
117.246.140.152,11,/shop/v1/frequentorders,channelversion,170,3,3,187,4
117.246.140.152,11,/papi/v1/expresscart/verify,null,186,4,3,187,4
117.246.140.152,11,/api/v1/expresscart/checkout,wallet,187,4,3,187,4
210.212.229.195,09,/,null,0,0,0,22,8
210.212.229.195,09,/shop/v1/frequentorders,channelversion,0,1,0,22,8
210.212.229.195,09,/shop/cart,channelversion,0,2,0,22,8
210.212.229.195,09,/shop/wallet/balance,channelversion,6,3,0,22,8
210.212.229.195,09,/shop/orderhistory,pagesizechannelversion,6,4,0,22,8
210.212.229.195,09,/shop/orderdetail/1095247079,actionschannelversion,8,5,0,22,8
210.212.229.195,09,/papi/nps/merchantverification,null,8,6,0,22,8
210.212.229.195,09,/shop/action,null,10,7,0,22,8
210.212.229.195,09,/shop/orderdetail/1095247079,actionschannelversion,22,8,0,22,8
210.212.229.195,09,/papi/nps/merchantverification,null,22,8,0,22,8
210.212.229.195,17,/shop/authresponse,codestate,0,0,2,156,5
210.212.229.195,17,/shop/v1/frequentorders,channelversion,1,1,2,156,5
210.212.229.195,17,/shop/cart,channelversion,1,2,2,156,5
210.212.229.195,17,/papi/v1/expresscart/verify,null,140,3,2,156,5
210.212.229.195,17,/api/v1/expresscart/checkout,wallet,156,4,2,156,5
14.98.132.75,10,/,null,0,0,0,0,1
117.201.92.182,17,/papi/v1/expresscart/verify,null,0,0,0,52,8
117.201.92.182,17,/shop/wallet/balance,channelversion,0,1,0,52,8
117.201.92.182,17,/api/v1/expresscart/checkout,walletwithdraw,0,2,0,52,8
117.201.92.182,17,/shop/summary/1118048152,null,2,3,0,52,8
117.201.92.182,17,/shop/cart,channelversion,8,4,0,52,8
117.201.92.182,17,/shop/orderdetail/1118048152,channelversion,8,5,0,52,8
117.201.92.182,17,/shop/action,null,10,6,0,52,8
117.201.92.182,17,/shop/v1/frequentorders,channelversion,28,7,0,52,8
117.201.92.182,17,/papi/v1/expresscart/verify,null,46,8,0,52,8
117.201.92.182,17,/papi/v1/expresscart/verify,null,52,8,0,52,8
117.223.132.110,10,/,null,0,0,0,1,2
117.223.132.110,10,/shop/cart,channelversion,1,1,0,1,2
122.160.71.121,06,/papi/nps/merchantrating,merchant_idchannelversion,0,0,0,0,1
37.228.107.71,10,/code,code,0,0,1,94,8
37.228.107.71,10,/settings,null,0,1,1,94,8
37.228.107.71,10,/styles/app.css,null,1,2,1,94,8
37.228.107.71,10,/myOrders,null,9,3,1,94,8
37.228.107.71,10,/,null,26,4,1,94,8
37.228.107.71,10,/settings,null,31,5,1,94,8
37.228.107.71,10,/paytmcash,null,36,5,1,94,8
37.228.107.71,10,/myOrders,null,48,6,1,94,8
37.228.107.71,10,/myorders/1110808563,null,56,6,1,94,8
37.228.107.71,10,/settings,null,68,7,1,94,8
37.228.107.71,10,/myOrders,null,75,7,1,94,8
37.228.107.71,10,/myorders/1116482473,null,94,7,1,94,8
103.228.40.200,10,/,utm_mediumutm_sourceutm_campaignutm_term,0,0,15,922,41
103.228.40.200,10,/libs/es5-shim/es5-shim.js,null,0,1,15,922,41
103.228.40.200,10,/shop/p/indian-women-pink-and-wine-georgette-saree-with-blouse-APPINDIAN-WOMENMYRA52771123EAA4E,null,14,2,15,922,41
103.228.40.200,10,/shop/cart,channelversion,16,3,15,922,41
103.228.40.200,10,/papi/nps/merchantrating,merchant_idchannelversion,17,4,15,922,41
103.228.40.200,10,/papi/v1/promosearch/product/15282292/offers,parent_idpricechannelversion,17,5,15,922,41
103.228.40.200,10,/papi/rr/products/15282292/statistics,channelversion,17,6,15,922,41
103.228.40.200,10,/,utm_mediumutm_sourceutm_campaignutm_term,29,7,15,922,41
103.228.40.200,10,/libs/es5-shim/es5-shim.js,null,29,7,15,922,41
103.228.40.200,10,/shop,utm_sourceutm_mediumutm_campaignutm_term,34,7,15,922,41
103.228.40.200,10,/shop/p/kalazone-pink-and-black-faux-georgette-saree-APPKALAZONE-PINKALA20309B2A85FF0,null,45,8,15,922,41
103.228.40.200,10,/shop/cart,channelversion,46,9,15,922,41
103.228.40.200,10,/papi/v1/promosearch/product/13087010/offers,parent_idpricechannelversion,47,9,15,922,41
103.228.40.200,10,/papi/nps/merchantrating,merchant_idchannelversion,47,10,15,922,41
103.228.40.200,10,/papi/rr/products/13087010/statistics,channelversion,47,11,15,922,41
103.228.40.200,10,/shop/p/indian-women-red-georgette-saree-APPINDIAN-WOMENINDI206316C7A45C0,null,164,12,15,922,41
103.228.40.200,10,/shop/cart,channelversion,165,13,15,922,41
103.228.40.200,10,/papi/nps/merchantrating,merchant_idchannelversion,166,13,15,922,41
103.228.40.200,10,/papi/v1/promosearch/product/9482597/offers,parent_idpricechannelversion,166,14,15,922,41
103.228.40.200,10,/papi/rr/products/9482597/statistics,channelversion,166,15,15,922,41
103.228.40.200,10,/shop/p/jaanvi-fashion-green-and-red-satin-saree-APPJAANVI-FASHIJAAN224473C2E02E4,null,201,16,15,922,41
103.228.40.200,10,/shop/cart,channelversion,202,17,15,922,41
103.228.40.200,10,/papi/nps/merchantrating,merchant_idchannelversion,204,17,15,922,41
103.228.40.200,10,/papi/v1/promosearch/product/11086178/offers,parent_idpricechannelversion,204,18,15,922,41
103.228.40.200,10,/papi/rr/products/11086178/statistics,channelversion,204,19,15,922,41
103.228.40.200,10,/shop/p/rozdeal-esha-gupta-pink-and-white-anarkali-suit-APPROZDEAL-ESHAUNIQ5625320AA9712,null,783,20,15,922,41
103.228.40.200,10,/shop/cart,channelversion,784,21,15,922,41
103.228.40.200,10,/papi/nps/merchantrating,merchant_idchannelversion,785,21,15,922,41
103.228.40.200,10,/papi/v1/promosearch/product/13073841/offers,parent_idpricechannelversion,785,22,15,922,41
103.228.40.200,10,/papi/rr/products/13073841/statistics,channelversion,785,23,15,922,41
103.228.40.200,10,/shop/p/yupu-black-velvet-semi-stitched-suit-APPYUPU-BLACK-VGLOB315391B39D4FA,null,820,24,15,922,41
103.228.40.200,10,/shop/cart,channelversion,821,25,15,922,41
103.228.40.200,10,/papi/nps/merchantrating,merchant_idchannelversion,822,25,15,922,41
103.228.40.200,10,/papi/v1/promosearch/product/14507411/offers,parent_idpricechannelversion,822,26,15,922,41
103.228.40.200,10,/papi/rr/products/14507411/statistics,channelversion,822,27,15,922,41
103.228.40.200,10,/shop/p/jamboree-blue-net-semi-stitched-suit-APPJAMBOREE-BLUJAMB48718E320DF4,null,855,28,15,922,41
103.228.40.200,10,/shop/cart,channelversion,860,29,15,922,41
103.228.40.200,10,/papi/nps/merchantrating,merchant_idchannelversion,861,29,15,922,41
103.228.40.200,10,/papi/v1/promosearch/product/9816191/offers,parent_idpricechannelversion,861,30,15,922,41
103.228.40.200,10,/papi/rr/products/9816191/statistics,channelversion,861,31,15,922,41
103.228.40.200,10,/shop/p/kumud-kala-cream-net-semi-stitched-suit-APPKUMUD-KALA-CKUMU29149FA649E22,null,894,32,15,922,41
103.228.40.200,10,/shop/cart,channelversion,895,33,15,922,41
103.228.40.200,10,/papi/nps/merchantrating,merchant_idchannelversion,895,33,15,922,41
103.228.40.200,10,/papi/v1/promosearch/product/10875712/offers,parent_idpricechannelversion,895,34,15,922,41
103.228.40.200,10,/papi/rr/products/10875712/statistics,channelversion,895,35,15,922,41
103.228.40.200,10,/shop/p/tinuenterprise-blue-cotton-dress-material-APPTINUENTERPRITINU47298920DF074,null,904,36,15,922,41
103.228.40.200,10,/shop/cart,channelversion,906,37,15,922,41
103.228.40.200,10,/papi/nps/merchantrating,merchant_idchannelversion,906,37,15,922,41
103.228.40.200,10,/papi/v1/promosearch/product/14089910/offers,parent_idpricechannelversion,906,38,15,922,41
103.228.40.200,10,/papi/v1/promosearch/product/10478913/offers,parent_idpricechannelversion,922,39,15,922,41
103.228.40.200,10,/papi/rr/products/10478913/statistics,channelversion,922,40,15,922,41
103.228.40.200,16,/shop/authresponse,codestate,0,0,3,205,15
103.228.40.200,16,/shop/v1/frequentorders,channelversion,0,1,3,205,15
103.228.40.200,16,/shop/cart,channelversion,0,2,3,205,15
103.228.40.200,16,/shop/wallet/balance,channelversion,0,3,3,205,15
103.228.40.200,16,/shop/wallet/balance,channelversion,3,4,3,205,15
103.228.40.200,16,/shop/wallet/txnhistory,page_sizepage_numberchannelversion,3,4,3,205,15
103.228.40.200,16,/shop/wallet/balance,channelversion,3,5,3,205,15
103.228.40.200,16,/papi/v1/expresscart/verify,null,14,5,3,205,15
103.228.40.200,16,/papi/v1/expresscart/verify,null,31,6,3,205,15
103.228.40.200,16,/papi/v1/expresscart/verify,null,36,6,3,205,15
103.228.40.200,16,/api/v1/expresscart/checkout,wallet,37,6,3,205,15
103.228.40.200,16,/shop/summary/1117918919,null,38,7,3,205,15
103.228.40.200,16,/shop/cart,channelversion,39,8,3,205,15
103.228.40.200,16,/shop/orderdetail/1117918919,channelversion,39,8,3,205,15
103.228.40.200,16,/shop/v1/frequentorders,channelversion,53,9,3,205,15
103.228.40.200,16,/shop/wallet/balance,channelversion,62,9,3,205,15
103.228.40.200,16,/shop/wallet/txnhistory,page_sizepage_numberchannelversion,62,9,3,205,15
103.228.40.200,16,/shop/v1/frequentorders,channelversion,79,9,3,205,15
103.228.40.200,16,/papi/v1/expresscart/verify,null,104,9,3,205,15
103.228.40.200,16,/api/v1/expresscart/checkout,wallet,107,9,3,205,15
103.228.40.200,16,/shop/summary/1117922430,null,115,9,3,205,15
103.228.40.200,16,/shop/cart,channelversion,116,10,3,205,15
103.228.40.200,16,/shop/orderdetail/1117922430,channelversion,116,10,3,205,15
103.228.40.200,16,/shop/action,null,117,11,3,205,15
103.228.40.200,16,/shop/logout,channelversion,130,12,3,205,15
103.228.40.200,16,/shop,null,130,13,3,205,15
103.228.40.200,16,/shop/cart,channelversion,130,14,3,205,15
103.228.40.200,16,/shop/login,isIframetheme,205,14,3,205,15
117.201.99.0,16,/,gclid,0,0,0,54,5
117.201.99.0,16,/shop/cart,channelversion,4,1,0,54,5
117.201.99.0,16,/shop,utm_sourceutm_mediumutm_campaignutm_term,12,2,0,54,5
117.201.99.0,16,/shop/cart,channelversion,14,3,0,54,5
117.201.99.0,16,/favicon.ico,null,17,3,0,54,5
117.201.99.0,16,/,utm_sourceutm_mediumutm_campaign,53,4,0,54,5
117.201.99.0,16,/shop/cart,channelversion,54,5,0,54,5
124.123.86.247,21,/shop/summary/1118177824,null,0,0,3,196,6
124.123.86.247,21,/shop/cart,null,4,1,3,196,6
124.123.86.247,21,/shop/orderdetail/1118177824,null,6,2,3,196,6
124.123.86.247,21,/shop/v1/frequentorders,null,16,3,3,196,6
124.123.86.247,21,/papi/v1/expresscart/verify,null,191,4,3,196,6
124.123.86.247,21,/api/v1/expresscart/checkout,wallet,196,5,3,196,6
27.97.217.65,02,/shop,null,0,0,1,61,3
27.97.217.65,02,/shop/cart,null,32,1,1,61,3
27.97.217.65,02,/favicon.ico,null,61,2,1,61,3
111.93.116.230,06,/papi/nps/merchantrating,merchant_idchannelversion,0,0,2,165,19
111.93.116.230,06,/papi/v1/promosearch/product/12008867/offers,parent_idpricechannelversion,0,1,2,165,19
111.93.116.230,06,/papi/rr/products/12008867/statistics,channelversion,0,2,2,165,19
111.93.116.230,06,/papi/nps/merchantrating,merchant_idchannelversion,24,3,2,165,19
111.93.116.230,06,/papi/v1/promosearch/product/16613869/offers,parent_idpricechannelversion,24,4,2,165,19
111.93.116.230,06,/papi/rr/products/16613869/statistics,channelversion,24,5,2,165,19
111.93.116.230,06,/shop/cart,null,29,6,2,165,19
111.93.116.230,06,/shop/cart,null,29,7,2,165,19
111.93.116.230,06,/shop/cart,null,29,7,2,165,19
111.93.116.230,06,/papi/nps/merchantrating,merchant_idchannelversion,32,7,2,165,19
111.93.116.230,06,/papi/v1/promosearch/product/16613869/offers,parent_idpricechannelversion,32,7,2,165,19
111.93.116.230,06,/papi/rr/products/16613869/statistics,channelversion,32,7,2,165,19
111.93.116.230,06,/papi/nps/merchantrating,merchant_idchannelversion,73,7,2,165,19
111.93.116.230,06,/papi/v1/promosearch/product/17508517/offers,parent_idpricechannelversion,73,8,2,165,19
111.93.116.230,06,/papi/rr/products/17508517/statistics,channelversion,73,9,2,165,19
111.93.116.230,06,/papi/nps/merchantrating,merchant_idchannelversion,120,10,2,165,19
111.93.116.230,06,/papi/v1/promosearch/product/16392732/offers,parent_idpricechannelversion,120,11,2,165,19
111.93.116.230,06,/papi/rr/products/16392732/statistics,channelversion,120,12,2,165,19
111.93.116.230,06,/papi/nps/merchantrating,merchant_idchannelversion,158,13,2,165,19
111.93.116.230,06,/papi/v1/promosearch/product/196311/offers,parent_idpricechannelversion,158,14,2,165,19
111.93.116.230,06,/papi/rr/products/196311/statistics,channelversion,158,15,2,165,19
111.93.116.230,06,/papi/nps/merchantrating,merchant_idchannelversion,164,16,2,165,19
111.93.116.230,06,/papi/v1/promosearch/product/13474591/offers,parent_idpricechannelversion,164,17,2,165,19
111.93.116.230,06,/papi/rr/products/13474591/statistics,channelversion,165,18,2,165,19
117.208.34.226,10,/shop,utm_sourceutm_mediumutm_campaignutm_term,0,0,0,0,1
202.45.6.201,10,/shop/authresponse,codestate,0,0,0,34,9
202.45.6.201,10,/shop/v1/frequentorders,channelversion,0,1,0,34,9
202.45.6.201,10,/shop/cart,channelversion,0,2,0,34,9
202.45.6.201,10,/shop/wallet/balance,channelversion,0,3,0,34,9
202.45.6.201,10,/shop/cart,channelversion,2,4,0,34,9
202.45.6.201,10,/shop/wallet/txnhistory,page_sizepage_numberchannelversion,22,4,0,34,9
202.45.6.201,10,/shop/cart,null,27,5,0,34,9
202.45.6.201,10,/shop/logout,channelversion,31,6,0,34,9
202.45.6.201,10,/shop,null,31,7,0,34,9
202.45.6.201,10,/shop/cart,channelversion,31,8,0,34,9
202.45.6.201,10,/shop/login,isIframetheme,34,8,0,34,9
171.76.246.31,16,/shop/v1/frequentorders,null,0,0,0,11,2
171.76.246.31,16,/favicon.ico,null,11,1,0,11,2
59.178.152.109,10,/,null,0,0,0,14,4
59.178.152.109,10,/,null,0,1,0,14,4
59.178.152.109,10,/shop/cart,channelversion,6,2,0,14,4
59.178.152.109,10,/favicon.ico,null,14,3,0,14,4
117.212.221.139,09,/,null,0,0,0,0,1
117.198.251.10,16,/shop/cart,null,0,0,0,45,1
117.198.251.10,16,/shop/cart,null,32,1,0,45,1
117.198.251.10,16,/shop/cart,null,45,1,0,45,1
106.216.135.199,10,/,utm_sourceutm_mediumutm_campaign,0,0,0,0,1
1.187.249.28,16,/shop/v1/frequentorders,channelversion,0,0,3,188,9
1.187.249.28,16,/shop/v1/frequentorders,channelversion,17,1,3,188,9
1.187.249.28,16,/papi/v1/expresscart/verify,null,65,1,3,188,9
1.187.249.28,16,/api/v1/expresscart/checkout,wallet,70,2,3,188,9
1.187.249.28,16,/shop/summary/1117861213,null,81,3,3,188,9
1.187.249.28,16,/shop/cart,channelversion,84,4,3,188,9
1.187.249.28,16,/shop/orderdetail/1117861213,channelversion,84,5,3,188,9
1.187.249.28,16,/shop/orderdetail/1117861213,channelversion,96,6,3,188,9
1.187.249.28,16,/api/user/favourite,channelversion,96,6,3,188,9
1.187.249.28,16,/shop/v1/frequentorders,channelversion,116,7,3,188,9
1.187.249.28,16,/shop/v1/frequentorders,channelversion,118,7,3,188,9
1.187.249.28,16,/papi/v1/expresscart/verify,null,151,7,3,188,9
1.187.249.28,16,/api/v1/expresscart/checkout,wallet,160,7,3,188,9
1.187.249.28,16,/shop/summary/1117865125,null,171,7,3,188,9
1.187.249.28,16,/shop/cart,channelversion,173,8,3,188,9
1.187.249.28,16,/shop/orderdetail/1117865125,channelversion,173,8,3,188,9
1.187.249.28,16,/shop/orderdetail/1117865125,channelversion,186,9,3,188,9
1.187.249.28,16,/api/user/favourite,channelversion,188,9,3,188,9
123.201.121.90,10,/,null,0,0,0,14,4
123.201.121.90,10,/shop/cart,channelversion,5,1,0,14,4
123.201.121.90,10,/shop/login,isIframetheme,10,2,0,14,4
123.201.121.90,10,/favicon.ico,null,14,3,0,14,4
202.157.69.64,10,/papi/nps/merchantrating,merchant_idchannelversion,0,0,1,75,8
202.157.69.64,10,/papi/v1/promosearch/product/15727380/offers,parent_idpricechannelversion,0,1,1,75,8
202.157.69.64,10,/papi/rr/products/15727380/statistics,channelversion,2,2,1,75,8
202.157.69.64,10,/papi/nps/merchantrating,merchant_idchannelversion,29,3,1,75,8
202.157.69.64,10,/papi/v1/promosearch/product/11189955/offers,parent_idpricechannelversion,29,4,1,75,8
202.157.69.64,10,/papi/rr/products/11189955/statistics,channelversion,30,5,1,75,8
202.157.69.64,10,/papi/nps/merchantrating,merchant_idchannelversion,45,6,1,75,8
202.157.69.64,10,/papi/v1/promosearch/product/15727380/offers,parent_idpricechannelversion,45,6,1,75,8
202.157.69.64,10,/papi/rr/products/15727380/statistics,channelversion,45,6,1,75,8
202.157.69.64,10,/papi/nps/merchantrating,merchant_idchannelversion,75,6,1,75,8
202.157.69.64,10,/papi/v1/promosearch/product/11189969/offers,parent_idpricechannelversion,75,6,1,75,8
202.157.69.64,10,/papi/rr/products/11189969/statistics,channelversion,75,7,1,75,8
112.133.229.105,16,/cart,null,0,0,4,242,5
112.133.229.105,16,/cart,null,0,1,4,242,5
112.133.229.105,16,/checkout,null,24,1,4,242,5
112.133.229.105,16,/checkout,null,25,2,4,242,5
112.133.229.105,16,/shop/p/omron-hem-7120-blood-pressure-monitor-CMPLXHEAOMRON-HEM-71DUMM31694C5E4E9FB,null,47,2,4,242,5
112.133.229.105,16,/shop/p/omron-hem-7120-blood-pressure-monitor-CMPLXHEAOMRON-HEM-71DUMM31694C5E4E9FB,null,47,3,4,242,5
112.133.229.105,16,/shop/p/omron-hem-7120-blood-pressure-monitor-CMPLXHEAOMRON-HEM-71DUMM31694C5E4E9FB,null,152,3,4,242,5
112.133.229.105,16,/shop/wallet/txnhistory,page_sizepage_numberchannelversion,242,3,4,242,5
112.133.229.105,16,/shop/wallet/balance,channelversion,242,4,4,242,5
112.133.229.105,17,/shop/g/men/the-men-s-store/innerwear-sleepwear,utm_sourceutm_mediumutm_campaignutm_term,0,0,0,4,2
112.133.229.105,17,/shop/cart,channelversion,4,1,0,4,2
103.2.234.76,16,/shop/action,null,0,0,2,126,3
103.2.234.76,16,/shop/action,null,4,1,2,126,3
103.2.234.76,16,/shop/labels,vertical_iditem_statuschanneldetailsversion,126,1,2,126,3
103.2.234.76,16,/shop/orderdetail/1095799091,actionschannelversion,126,2,2,126,3
122.15.149.69,06,/,null,0,0,0,9,4
122.15.149.69,06,/shop/cart,channelversion,2,1,0,9,4
122.15.149.69,06,/shop/login,isIframetheme,6,2,0,9,4
122.15.149.69,06,/favicon.ico,null,9,3,0,9,4
112.110.101.156,09,/offer,utm_sourceutm_mediumutm_campaignutm_term,0,0,0,0,1
117.212.128.148,09,/papi/nps/merchantrating,merchant_idchannelversion,0,0,0,0,3
117.212.128.148,09,/papi/v1/promosearch/product/13307099/offers,parent_idpricechannelversion,0,1,0,0,3
117.212.128.148,09,/papi/rr/products/13307099/statistics,channelversion,0,2,0,0,3
202.142.71.139,10,/shop/p/philips-at756-shaver-for-men-CMPLXPHILIPS_AT756_NULL_NULL,utm_sourceutm_mediumutm_campaign,0,0,0,5,5
202.142.71.139,10,/shop/cart,channelversion,2,1,0,5,5
202.142.71.139,10,/papi/nps/merchantrating,merchant_idchannelversion,5,2,0,5,5
202.142.71.139,10,/papi/v1/promosearch/product/2861528/offers,parent_idpricechannelversion,5,3,0,5,5
202.142.71.139,10,/papi/rr/products/2861528/statistics,channelversion,5,4,0,5,5
202.142.71.139,17,/shop/h/men/bags,utm_sourceutm_mediumutm_campaignutm_term,0,0,0,8,5
202.142.71.139,17,/shop/cart,channelversion,1,1,0,8,5
202.142.71.139,17,/papi/nps/merchantrating,merchant_idchannelversion,8,2,0,8,5
202.142.71.139,17,/papi/v1/promosearch/product/12213110/offers,parent_idpricechannelversion,8,3,0,8,5
202.142.71.139,17,/papi/rr/products/12213110/statistics,channelversion,8,4,0,8,5
117.205.246.73,02,/shop/authresponse,codestate,0,0,0,0,4
117.205.246.73,02,/shop/v1/frequentorders,channelversion,0,1,0,0,4
117.205.246.73,02,/shop/cart,channelversion,0,2,0,0,4
117.205.246.73,02,/api/v1/expresscart/checkout,wallet,0,3,0,0,4
106.77.102.57,10,/settings,null,0,0,3,189,9
106.77.102.57,10,/styles/app.css,null,4,1,3,189,9
106.77.102.57,10,/myOrders,null,9,2,3,189,9
106.77.102.57,10,/styles/app.css,null,11,3,3,189,9
106.77.102.57,10,/myOrders,null,32,3,3,189,9
106.77.102.57,10,/checkout,null,32,3,3,189,9
106.77.102.57,10,/styles/app.css,null,38,4,3,189,9
106.77.102.57,10,/checkout,null,42,4,3,189,9
106.77.102.57,10,/summary/1116535882,null,122,4,3,189,9
106.77.102.57,10,/styles/app.css,null,124,5,3,189,9
106.77.102.57,10,/settings,null,128,5,3,189,9
106.77.102.57,10,/styles/app.css,null,130,5,3,189,9
106.77.102.57,10,/logout,null,139,5,3,189,9
106.77.102.57,10,/,null,139,6,3,189,9
106.77.102.57,10,/styles/app.css,null,141,7,3,189,9
106.77.102.57,10,/settings,null,146,7,3,189,9
106.77.102.57,10,/styles/app.css,null,148,7,3,189,9
106.77.102.57,10,/help,null,155,7,3,189,9
106.77.102.57,10,/styles/app.css,null,158,8,3,189,9
106.77.102.57,10,/settings,null,169,8,3,189,9
106.77.102.57,10,/styles/app.css,null,183,8,3,189,9
106.77.102.57,10,/login,null,189,8,3,189,9
115.242.209.215,16,/papi/nps/merchantrating,merchant_idchannelversion,0,0,0,0,3
115.242.209.215,16,/papi/v1/promosearch/product/8874056/offers,parent_idpricechannelversion,0,1,0,0,3
115.242.209.215,16,/papi/rr/products/8874056/statistics,channelversion,0,2,0,0,3
117.235.225.75,17,/shop/h/electronics,utm_mediumutm_sourceutm_campaignutm_term,0,0,0,30,3
117.235.225.75,17,/shop/cart,channelversion,13,1,0,30,3
117.235.225.75,17,/favicon.ico,null,30,2,0,30,3
1.39.12.20,16,/shop/logout,null,0,0,3,189,9
1.39.12.20,16,/shop,null,0,1,3,189,9
1.39.12.20,16,/shop/cart,null,0,2,3,189,9
1.39.12.20,16,/shop/login,isIframetheme,14,3,3,189,9
1.39.12.20,16,/shop/authresponse,codestate,64,4,3,189,9
1.39.12.20,16,/shop/cart,null,64,5,3,189,9
1.39.12.20,16,/shop/wallet/balance,null,65,5,3,189,9
1.39.12.20,16,/shop/wallet/txnhistory,page_sizepage_number,65,6,3,189,9
1.39.12.20,16,/shop/orderhistory,pagesize,135,7,3,189,9
1.39.12.20,16,/images/search-icon.png,null,135,8,3,189,9
1.39.12.20,16,/shop/orderhistory,pagesize,166,9,3,189,9
1.39.12.20,16,/shop/wallet/balance,null,169,9,3,189,9
1.39.12.20,16,/shop/wallet/txnhistory,page_sizepage_number,169,9,3,189,9
1.39.12.20,16,/shop/wallet/balance,null,189,9,3,189,9
1.39.12.20,16,/shop/wallet/txnhistory,page_sizepage_number,189,9,3,189,9
125.19.181.66,06,/shop/authresponse,code,0,0,0,18,6
125.19.181.66,06,/shop/v1/frequentorders,channelversion,0,1,0,18,6
125.19.181.66,06,/shop/cart,channelversion,0,2,0,18,6
125.19.181.66,06,/shop/cart,channelversion,0,3,0,18,6
125.19.181.66,06,/shop/cart,null,8,3,0,18,6
125.19.181.66,06,/shop/user/address,channelversion,15,4,0,18,6
125.19.181.66,06,/shop/cart,null,15,5,0,18,6
125.19.181.66,06,/shop/cart/checkout,channelversion,18,5,0,18,6
125.19.181.66,09,/papi/rr/products/14611901/statistics,channelversion,0,0,0,0,1
125.19.181.66,10,/papi/nps/merchantrating,merchant_idchannelversion,0,0,3,219,7
125.19.181.66,10,/papi/v1/promosearch/product/12185255/offers,parent_idpricechannelversion,0,1,3,219,7
125.19.181.66,10,/papi/rr/products/12185255/statistics,channelversion,0,2,3,219,7
125.19.181.66,10,/papi/nps/merchantrating,merchant_idchannelversion,91,3,3,219,7
125.19.181.66,10,/papi/v1/promosearch/product/5646427/offers,parent_idpricechannelversion,91,4,3,219,7
125.19.181.66,10,/papi/rr/products/5646427/statistics,channelversion,91,5,3,219,7
